User_ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Date_Enroll,Recency,Country
1459,1966,PhD,Married,69063.0,0,1,2012-11-07,16,Spain
9530,1988,Graduation,Married,24645.0,1,0,2012-11-01,16,South Africa
9653,1975,Graduation,Married,35797.0,0,1,2012-10-16,16,South Africa
10785,1969,Graduation,Married,44078.0,1,1,2014-06-19,17,South Africa
9392,1971,Graduation,Single,26954.0,1,0,2014-05-08,17,Spain
3769,1972,PhD,Together,,1,0,2014-03-02,17,Australia
10146,1972,PhD,Together,38887.0,1,0,2014-03-02,17,Australia
4741,1974,2n Cycle,Married,65463.0,1,0,2014-01-30,17,Spain
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,India
6471,1971,Master,Single,36230.0,1,0,2013-10-17,17,Spain
5718,1950,Graduation,Married,80763.0,0,0,2013-08-15,17,South Africa
3478,1971,PhD,Married,60585.0,1,1,2013-06-24,17,Canada
7848,1974,Graduation,Single,49166.0,0,1,2013-06-13,17,India
7999,1955,PhD,Together,75261.0,0,0,2013-04-23,17,Spain
11101,1991,Graduation,Together,89891.0,0,0,2013-04-15,17,Australia
9212,1962,Master,Married,72828.0,0,1,2013-02-14,17,Spain
10983,1952,Graduation,Together,75278.0,0,0,2013-01-29,17,South Africa
3629,1978,Graduation,Single,38557.0,1,0,2012-12-19,17,Canada
4673,1963,PhD,Married,81300.0,0,1,2012-10-30,17,Spain
796,1965,2n Cycle,Divorced,60161.0,0,1,2012-10-23,17,Canada
618,1977,PhD,Married,69389.0,0,1,2012-09-28,17,Australia
380,1954,Graduation,Divorced,64497.0,0,1,2012-09-10,17,South Africa
1092,1980,Graduation,Married,61014.0,0,1,2012-08-11,17,India
8962,1975,Master,Married,44319.0,1,1,2014-04-17,18,South Africa
8207,1957,2n Cycle,Married,53233.0,0,1,2014-03-18,18,Canada
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,South Africa
535,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,Germany
4608,1987,Graduation,Divorced,81361.0,0,0,2014-02-25,18,South Africa
11086,1984,Basic,Single,25707.0,1,0,2014-01-18,18,Spain
1064,1971,PhD,Married,42403.0,1,0,2013-12-11,18,Spain
7000,1972,2n Cycle,Single,65704.0,0,0,2013-10-13,18,Germany
1581,1980,Graduation,Married,37406.0,1,0,2013-10-10,18,Spain
7384,1951,Master,Together,39767.0,0,0,2013-07-21,18,Spain
10552,1979,2n Cycle,Married,54210.0,0,1,2013-05-20,18,Spain
6409,1967,Graduation,Divorced,57136.0,0,0,2013-05-18,18,South Africa
9507,1975,Graduation,Married,40794.0,0,1,2013-04-07,18,Spain
9560,1965,Graduation,Together,83003.0,0,0,2013-03-03,18,Spain
10991,1960,Master,Married,89058.0,0,0,2012-12-07,18,Canada
4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,Spain
11056,1974,Graduation,Married,72099.0,0,0,2012-10-27,18,Spain
7414,1971,Graduation,Married,43824.0,1,1,2012-09-15,18,Spain
3076,1975,Graduation,Together,66653.0,1,1,2012-09-07,18,Australia
6355,1978,Graduation,Married,44359.0,1,1,2014-06-17,19,Spain
7959,1961,Graduation,Married,79410.0,0,0,2014-05-29,19,Spain
5512,1977,Master,Married,55842.0,0,1,2014-05-23,19,Spain
10102,1966,Graduation,Widow,79946.0,0,0,2014-05-12,19,South Africa
9369,1979,2n Cycle,Single,88194.0,0,1,2014-03-19,19,Germany
3711,1944,Master,Married,80184.0,0,0,2014-03-01,19,Spain
6931,1967,Graduation,Divorced,76982.0,0,0,2014-02-15,19,Spain
9596,1980,PhD,Single,65295.0,0,0,2013-12-23,19,United States
2727,1973,Graduation,Together,57100.0,0,0,2013-12-04,19,South Africa
8416,1981,Graduation,Married,29009.0,1,0,2013-11-29,19,United States
3967,1971,PhD,Married,78931.0,0,0,2013-10-25,19,Canada
2139,1975,Master,Married,7500.0,1,0,2013-10-02,19,Australia
2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,Spain
9242,1990,Graduation,Single,64509.0,0,0,2013-08-17,19,South Africa
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,Spain
4855,1974,PhD,Together,30351.0,1,0,2013-06-06,19,United States
5049,1974,PhD,Together,30351.0,1,0,2013-06-06,19,Spain
4967,1960,PhD,Together,38201.0,0,1,2013-03-29,19,South Africa
5255,1986,Graduation,Single,,1,0,2013-02-20,19,Australia
9215,1980,PhD,Married,43974.0,1,0,2012-12-12,19,Canada
3525,1970,Graduation,Together,38200.0,1,1,2012-12-07,19,Spain
3619,1960,2n Cycle,Divorced,87305.0,0,0,2012-09-23,19,Australia
4415,1961,Graduation,Married,16860.0,1,1,2012-09-12,19,Spain
3645,1972,PhD,Single,27213.0,1,0,2012-08-30,19,Spain
4692,1976,Graduation,Married,7500.0,1,0,2012-08-01,19,Australia
3955,1965,Graduation,Divorced,4861.0,0,0,2014-06-22,20,South Africa
5313,1971,Master,Married,38196.0,1,1,2014-04-18,20,Spain
7196,1950,PhD,Married,41145.0,1,1,2014-02-08,20,Canada
1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,Spain
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,Spain
4322,1958,PhD,Together,77863.0,0,0,2013-11-27,20,Spain
7444,1969,Master,Married,42169.0,1,1,2013-10-19,20,Spain
2942,1964,Graduation,Single,45906.0,0,1,2013-05-07,20,Spain
2874,1988,2n Cycle,Divorced,35388.0,1,0,2013-03-07,20,South Africa
3667,1969,Graduation,Married,80952.0,0,0,2013-02-28,20,Germany
3697,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,Canada
9955,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,Spain
5320,1973,Master,Divorced,44051.0,1,1,2013-01-29,20,South Africa
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,India
3690,1986,Master,Married,80141.0,0,0,2013-01-11,20,Spain
2408,1976,Graduation,Married,58597.0,1,1,2012-11-20,20,India
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,Canada
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,Spain
4939,1946,Graduation,Together,37760.0,0,0,2012-08-31,20,United States
8652,1946,Graduation,Together,37760.0,0,0,2012-08-31,20,South Africa
4702,1964,Graduation,Single,61839.0,0,0,2012-08-12,20,Spain
2587,1972,PhD,Married,29791.0,1,0,2014-05-15,21,Australia
2811,1963,PhD,Single,48918.0,1,1,2014-04-12,21,Spain
9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,Spain
10127,1965,Graduation,Married,58692.0,0,1,2014-04-06,21,Canada
5493,1976,Graduation,Married,39356.0,1,1,2014-03-19,21,Spain
2666,1972,Master,Married,76234.0,0,1,2014-02-06,21,Canada
10099,1984,Graduation,Married,55434.0,1,0,2013-10-05,21,South Africa
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,India
7881,1946,Master,Married,66835.0,0,0,2013-09-28,21,Spain
6721,1951,Graduation,Married,71965.0,0,1,2013-07-29,21,Canada
5204,1971,Graduation,Together,74538.0,0,0,2013-06-29,21,Spain
5209,1954,Graduation,Divorced,50002.0,0,1,2013-06-17,21,South Africa
10128,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,Canada
9284,1958,Graduation,Together,53977.0,0,1,2013-06-08,21,Spain
8643,1971,Graduation,Together,69930.0,0,0,2013-05-26,21,India
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,Canada
2877,1974,Master,Together,46014.0,1,1,2013-01-21,21,South Africa
8369,1987,Graduation,Together,18227.0,1,0,2012-11-08,21,Spain
6233,1976,Graduation,Married,65991.0,0,1,2012-09-07,21,Spain
195,1972,Graduation,Single,38808.0,1,0,2012-08-26,21,Spain
1501,1982,PhD,Married,160803.0,0,0,2012-08-04,21,United States
10846,1978,Master,Married,43783.0,1,0,2014-05-29,22,Canada
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,Spain
10766,1964,PhD,Married,65526.0,0,1,2014-04-11,22,Spain
9971,1964,PhD,Married,65526.0,0,1,2014-04-11,22,South Africa
1740,1944,Graduation,Married,55956.0,0,0,2014-04-07,22,Spain
8737,1978,Graduation,Divorced,55563.0,0,1,2014-04-05,22,Spain
6466,1965,PhD,Married,57236.0,1,1,2014-03-12,22,Spain
10430,1973,Graduation,Divorced,89694.0,1,1,2013-10-09,22,Australia
8773,1971,Master,Together,57420.0,0,1,2013-06-25,22,United States
2371,1972,Graduation,Married,33622.0,1,1,2013-04-13,22,Germany
7786,1986,PhD,Single,29999.0,1,0,2013-02-13,22,Spain
4088,1962,PhD,Together,31497.0,0,1,2012-12-06,22,Spain
4971,1962,PhD,Together,31497.0,0,1,2012-12-06,22,South Africa
10560,1980,PhD,Single,36802.0,1,0,2014-06-16,23,Spain
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,Spain
11004,1893,2n Cycle,Single,60182.0,0,1,2014-05-17,23,South Africa
1818,1971,PhD,Together,29732.0,1,0,2014-03-25,23,Canada
9485,1986,PhD,Married,45921.0,0,0,2014-03-10,23,South Africa
6646,1984,Graduation,Together,16529.0,1,0,2014-03-01,23,Canada
4248,1960,Master,Single,98777.0,0,0,2014-02-17,23,Spain
7451,1960,Master,Single,98777.0,0,0,2014-02-17,23,Spain
7861,1952,Master,Married,77027.0,0,1,2014-02-05,23,Spain
5232,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,Spain
3011,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,South Africa
5758,1982,Graduation,Married,65169.0,0,0,2014-01-14,23,Spain
2173,1952,Graduation,Widow,40049.0,0,1,2013-10-16,23,Spain
10711,1945,Graduation,Married,69755.0,0,0,2013-10-02,23,South Africa
8268,1961,PhD,Married,,0,1,2013-07-11,23,Canada
2782,1961,PhD,Married,54456.0,0,1,2013-07-11,23,Spain
9432,1977,Graduation,Together,666666.0,1,0,2013-06-02,23,South Africa
5872,1951,Graduation,Single,60689.0,0,1,2013-06-01,23,United States
11187,1978,Basic,Single,26487.0,1,0,2013-05-20,23,Canada
2428,1970,Graduation,Married,28164.0,1,0,2013-05-04,23,Germany
1726,1970,Graduation,Single,22585.0,0,0,2013-03-18,23,Spain
1802,1971,Graduation,Married,64795.0,0,1,2013-01-17,23,Spain
1162,1987,PhD,Single,42000.0,0,0,2013-01-10,23,Spain
10643,1987,PhD,Single,42000.0,0,0,2013-01-10,23,Australia
11112,1966,Graduation,Together,70713.0,0,1,2012-12-03,23,Spain
2114,1946,PhD,Single,82800.0,0,0,2012-11-24,23,United States
4261,1946,PhD,Single,82800.0,0,0,2012-11-24,23,South Africa
2457,1975,Basic,Married,30801.0,0,1,2012-10-26,23,Spain
2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,Spain
6983,1950,Master,Divorced,38054.0,1,1,2014-05-01,24,India
3436,1969,Graduation,Married,14045.0,1,0,2014-01-26,24,Spain
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,Spain
4286,1970,PhD,Single,57642.0,0,1,2014-01-09,24,India
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,India
6215,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,South Africa
968,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,Australia
4096,1968,Master,Divorced,41335.0,1,0,2013-12-26,24,United States
3153,1957,PhD,Single,40737.0,2,1,2013-12-08,24,South Africa
6504,1975,2n Cycle,Together,19789.0,1,0,2013-11-20,24,Spain
5329,1949,PhD,Divorced,35946.0,1,1,2013-09-27,24,Australia
1175,1983,Master,Married,36262.0,0,0,2013-09-20,24,Spain
1377,1954,Master,Widow,44551.0,0,1,2013-08-31,24,South Africa
4607,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,Spain
4944,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,Spain
9483,1959,Graduation,Together,57957.0,0,1,2013-08-19,24,Canada
1378,1972,2n Cycle,Together,50334.0,0,1,2013-07-24,24,South Africa
5991,1949,Master,Married,48150.0,0,1,2013-06-08,24,Germany
2807,1969,Graduation,Married,56796.0,0,1,2013-02-16,24,Spain
1052,1969,Graduation,Married,56796.0,0,1,2013-02-16,24,Australia
9760,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,South Africa
7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,Spain
9909,1996,2n Cycle,Married,7500.0,0,0,2012-11-09,24,Australia
5907,1952,Master,Married,33444.0,1,1,2012-11-03,24,Spain
793,1973,Graduation,Married,20895.0,1,0,2012-10-06,24,Australia
8832,1976,Master,Together,37509.0,1,0,2012-09-12,24,Germany
2535,1978,Master,Married,88097.0,1,0,2012-08-18,24,Spain
1523,1973,Graduation,Married,59041.0,1,1,2014-05-07,25,South Africa
1839,1974,Graduation,Single,43322.0,0,0,2014-04-21,25,India
9972,1955,PhD,Together,46015.0,1,1,2014-04-13,25,South Africa
2945,1955,PhD,Together,46015.0,1,1,2014-04-13,25,Canada
9291,1959,Master,Married,34242.0,0,1,2014-03-23,25,Spain
2829,1955,Graduation,Married,65210.0,0,1,2014-03-10,25,Canada
8594,1958,PhD,Widow,50520.0,0,1,2014-01-28,25,Spain
1592,1970,Graduation,Married,90765.0,0,0,2014-01-24,25,Canada
4310,1944,Graduation,Married,80589.0,0,0,2014-01-22,25,Australia
6950,1958,Master,Married,49572.0,1,1,2013-12-15,25,Canada
8492,1978,Graduation,Together,75437.0,0,0,2013-11-09,25,Spain
5684,1971,Master,Divorced,44635.0,1,1,2013-10-11,25,Spain
5909,1964,Graduation,Married,58512.0,0,1,2013-09-19,25,Germany
9855,1952,PhD,Single,62000.0,0,1,2013-08-25,25,Spain
975,1956,Graduation,Single,54252.0,1,1,2013-05-28,25,Australia
8754,1974,PhD,Together,45068.0,0,1,2013-05-16,25,Spain
1456,1979,Graduation,Single,60474.0,0,1,2013-04-01,25,India
2849,1979,Graduation,Single,60474.0,0,1,2013-04-01,25,Canada
9984,1981,2n Cycle,Married,56337.0,1,1,2013-03-27,25,Spain
5527,1987,Graduation,Together,22434.0,1,0,2013-02-13,25,Spain
5628,1982,Graduation,Together,61416.0,0,0,2013-02-08,25,United States
7627,1975,Master,Married,92163.0,0,0,2012-12-12,25,Spain
1351,1956,Master,Together,58656.0,0,1,2012-09-20,25,Spain
10629,1973,2n Cycle,Married,,1,0,2012-09-14,25,Germany
10395,1986,Basic,Single,8940.0,1,0,2012-08-22,25,Spain
6961,1974,Graduation,Married,26751.0,2,0,2014-05-22,26,Spain
10196,1978,Graduation,Married,71427.0,2,0,2014-03-12,26,United States
6182,1984,Graduation,Together,26646.0,1,0,2014-02-10,26,United States
10432,1974,Graduation,Divorced,19346.0,1,0,2014-01-30,26,Canada
1542,1975,Graduation,Single,56243.0,1,2,2013-12-30,26,United States
4220,1970,PhD,Married,59892.0,0,1,2013-11-02,26,Canada
4141,1965,Graduation,Together,71613.0,0,0,2013-08-21,26,United States
1940,1986,Graduation,Married,25252.0,1,0,2013-07-12,26,Australia
1506,1975,Graduation,Single,42160.0,1,1,2013-06-28,26,Spain
6347,1979,Basic,Single,15862.0,1,0,2013-06-27,26,Spain
1361,1974,Master,Married,82584.0,0,0,2013-06-04,26,Spain
9422,1989,Graduation,Married,38360.0,1,0,2013-05-31,26,Australia
1081,1957,PhD,Married,75283.0,1,2,2013-03-27,26,South Africa
7458,1956,Master,Together,34941.0,1,1,2013-03-06,26,Australia
1012,1952,Graduation,Single,61823.0,0,1,2013-02-18,26,Australia
5453,1956,Master,Married,90226.0,0,0,2012-09-26,26,South Africa
6818,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,Spain
7807,1974,Graduation,Married,44989.0,0,1,2012-09-12,26,Spain
7532,1980,Graduation,Married,43586.0,0,1,2012-08-30,26,Germany
8346,1974,Graduation,Single,32233.0,1,0,2012-08-19,26,Spain
5564,1969,Graduation,Together,62882.0,0,1,2012-08-09,26,Australia
3267,1963,Master,Together,57288.0,0,1,2014-06-25,27,Canada
3091,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,South Africa
762,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,Spain
8029,1988,Master,Single,90247.0,0,0,2014-04-29,27,United States
4376,1960,2n Cycle,Single,32218.0,0,0,2014-02-15,27,Spain
10981,1988,Graduation,Married,84219.0,0,0,2014-02-02,27,South Africa
486,1988,Graduation,Married,84219.0,0,0,2014-02-02,27,Canada
1158,1966,Graduation,Divorced,48877.0,0,1,2014-01-05,27,Spain
9119,1950,Graduation,Together,60905.0,0,1,2013-12-05,27,United States
6694,1964,Graduation,Married,75236.0,0,1,2013-11-25,27,Spain
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,India
10140,1983,PhD,Together,70123.0,0,0,2013-09-28,27,India
2286,1962,Graduation,Single,50785.0,1,1,2013-09-10,27,Canada
8420,1970,2n Cycle,Married,15315.0,0,0,2013-08-03,27,Spain
10065,1970,2n Cycle,Married,15315.0,0,0,2013-08-03,27,Spain
1029,1970,PhD,Together,64413.0,0,1,2013-08-01,27,Spain
4207,1981,PhD,Married,87171.0,0,0,2013-05-01,27,Spain
10277,1961,Graduation,Single,30081.0,0,1,2013-02-21,27,Spain
4436,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,Spain
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,Spain
6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14,27,Spain
10390,1959,2n Cycle,Married,26887.0,0,1,2013-02-10,27,Spain
2574,1977,PhD,Married,61996.0,0,1,2013-01-31,27,Spain
709,1952,Graduation,Divorced,51537.0,0,1,2012-12-09,27,South Africa
5955,1962,Graduation,Together,72025.0,0,0,2012-11-17,27,Spain
8486,1971,Master,Together,30538.0,1,0,2012-10-01,27,Spain
10343,1991,2n Cycle,Single,61618.0,0,0,2012-09-29,27,India
6652,1965,Graduation,Married,77343.0,0,0,2014-06-09,28,Canada
8746,1989,Graduation,Married,75433.0,1,0,2014-04-05,28,Spain
4686,1962,PhD,Widow,82571.0,0,0,2014-04-02,28,Spain
3551,1954,Master,Together,60033.0,0,1,2014-03-29,28,Spain
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,Spain
4444,1972,Graduation,Married,30023.0,1,0,2014-03-24,28,Spain
498,1970,Graduation,Single,30015.0,1,0,2014-02-02,28,Spain
8230,1980,Graduation,Married,33228.0,1,0,2014-01-23,28,Spain
2826,1967,Graduation,Married,22574.0,2,1,2013-10-28,28,Spain
6222,1967,Graduation,Married,22574.0,2,1,2013-10-28,28,Spain
7352,1957,Graduation,Married,55267.0,0,1,2013-10-21,28,Canada
10928,1958,Graduation,Together,66886.0,0,1,2013-09-16,28,Spain
10736,1971,Graduation,Single,72258.0,0,1,2013-09-12,28,Canada
10163,1984,PhD,Single,82733.0,0,0,2013-09-10,28,Spain
6168,1963,Graduation,Divorced,45146.0,1,1,2013-07-15,28,India
4656,1990,2n Cycle,Single,51250.0,1,0,2013-03-30,28,South Africa
626,1951,Graduation,Married,32871.0,1,1,2013-03-09,28,United States
3870,1978,2n Cycle,Together,63855.0,0,0,2013-02-09,28,Germany
6299,1968,PhD,Divorced,42564.0,0,1,2013-01-02,28,Canada
7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,Canada
9973,1963,Graduation,Married,50437.0,0,2,2012-10-17,28,Spain
4299,1960,Graduation,Together,70971.0,0,1,2012-09-21,28,Spain
10971,1977,Graduation,Single,37774.0,2,0,2012-09-03,28,Spain
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,Spain
6679,1966,Graduation,Single,33279.0,0,0,2014-06-12,29,Spain
5961,1978,Graduation,Married,42693.0,1,0,2014-06-07,29,Spain
6255,1952,Master,Together,70545.0,0,1,2014-06-03,29,Australia
8614,1957,Graduation,Widow,65486.0,0,1,2014-05-12,29,Australia
7828,1981,Master,Together,77882.0,0,0,2014-04-30,29,South Africa
1277,1960,Graduation,Together,78468.0,0,0,2014-04-09,29,United States
3595,1963,Graduation,Together,77226.0,0,1,2014-02-28,29,Spain
5735,1991,Master,Single,90638.0,0,0,2014-02-13,29,Spain
5350,1991,Master,Single,90638.0,0,0,2014-02-13,29,South Africa
4137,1948,Graduation,Together,70666.0,0,0,2013-12-06,29,Australia
6357,1959,2n Cycle,Divorced,59052.0,0,1,2013-11-17,29,South Africa
9316,1952,Basic,Together,13084.0,0,0,2013-11-02,29,United States
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,Spain
153,1953,Graduation,Divorced,23272.0,0,0,2013-10-17,29,Spain
10524,1963,Master,Divorced,49476.0,0,1,2013-06-20,29,Canada
1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,Spain
2036,1973,PhD,Together,57906.0,0,1,2013-06-11,29,India
9495,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,Spain
2631,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,Spain
6312,1959,Graduation,Married,65031.0,0,1,2013-03-17,29,Germany
615,1960,Graduation,Together,30507.0,0,0,2013-03-11,29,Spain
4406,1970,Graduation,Together,67419.0,0,1,2013-01-16,29,Canada
10061,1950,Graduation,Married,59462.0,0,1,2013-01-05,29,United States
10619,1994,Graduation,Single,95529.0,0,0,2012-12-03,29,South Africa
4945,1953,Graduation,Widow,53653.0,0,0,2012-11-07,29,Spain
1777,1980,Basic,Married,25965.0,0,0,2012-09-07,29,Spain
4023,1970,Graduation,Married,22979.0,1,0,2012-09-06,29,Spain
7922,1951,PhD,Single,64950.0,0,1,2012-08-12,29,South Africa
10699,1985,Graduation,Married,44322.0,1,0,2014-06-16,30,South Africa
7516,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,Germany
3129,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,Spain
5121,1977,Graduation,Single,56628.0,0,1,2014-03-21,30,Canada
2186,1977,2n Cycle,Together,82326.0,0,0,2014-03-10,30,Spain
10548,1995,Graduation,Single,71163.0,0,0,2014-03-09,30,Germany
6384,1978,Graduation,Divorced,71022.0,0,1,2014-02-11,30,United States
2625,1954,2n Cycle,Single,42607.0,0,1,2013-11-17,30,South Africa
1676,1975,Graduation,Married,43057.0,0,1,2013-10-30,30,Spain
5534,1975,Master,Married,47808.0,0,1,2013-10-20,30,Spain
6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,Spain
271,1969,Graduation,Widow,40590.0,1,1,2013-10-02,30,Canada
7699,1969,Graduation,Widow,40590.0,1,1,2013-10-02,30,Canada
7832,1959,Master,Married,77520.0,0,1,2013-08-28,30,Spain
938,1981,Graduation,Married,40211.0,1,1,2013-07-30,30,Spain
7873,1973,PhD,Together,63516.0,1,1,2013-07-06,30,Canada
9967,1974,Graduation,Divorced,53034.0,1,1,2013-05-30,30,United States
1087,1975,Master,Together,22669.0,1,0,2013-05-22,30,Spain
8314,1982,Graduation,Married,79908.0,0,0,2013-04-05,30,Spain
3762,1986,PhD,Single,69867.0,0,0,2013-04-02,30,South Africa
10383,1966,Graduation,Divorced,70287.0,0,0,2013-04-02,30,Australia
6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,South Africa
4168,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,Spain
6690,1966,Master,Married,38179.0,1,1,2013-03-14,30,South Africa
10602,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,India
3220,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,Germany
5424,1983,Graduation,Married,39922.0,1,0,2013-02-14,30,South Africa
7488,1963,Master,Single,64191.0,0,1,2013-01-22,30,Spain
5289,1975,2n Cycle,Single,41658.0,1,1,2012-11-09,30,Australia
347,1976,Graduation,Divorced,40780.0,0,1,2012-09-08,30,Canada
5236,1979,Graduation,Together,77568.0,0,1,2012-08-25,30,Spain
9478,1985,Graduation,Single,66503.0,1,0,2012-08-14,30,Spain
477,1986,Graduation,Married,83512.0,0,0,2014-06-17,31,Spain
7411,1964,PhD,Married,31686.0,1,1,2014-06-05,31,South Africa
3107,1976,Graduation,Together,71322.0,0,1,2014-05-02,31,Australia
7437,1988,Graduation,Single,27938.0,1,0,2014-04-28,31,Australia
255,1951,Graduation,Divorced,22263.0,1,1,2014-03-30,31,Spain
3790,1956,Graduation,Together,34633.0,2,1,2014-01-23,31,South Africa
749,1981,Graduation,Together,42162.0,1,0,2013-11-19,31,Spain
1503,1976,PhD,Together,162397.0,1,1,2013-06-03,31,Spain
8650,1978,Graduation,Widow,54162.0,1,1,2013-03-18,31,Spain
607,1955,2n Cycle,Divorced,41769.0,0,1,2013-02-13,31,India
1008,1981,PhD,Together,44953.0,0,0,2012-12-21,31,Germany
9396,1978,PhD,Married,37717.0,1,0,2012-11-23,31,South Africa
933,1978,PhD,Married,37717.0,1,0,2012-11-23,31,Spain
5710,1970,Graduation,Together,40548.0,0,1,2012-10-10,31,Australia
2882,1975,2n Cycle,Divorced,67893.0,0,1,2012-10-01,31,South Africa
2379,1953,Graduation,Single,69267.0,0,0,2012-09-22,31,South Africa
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,Canada
3262,1958,Graduation,Single,68281.0,0,0,2012-08-07,31,Spain
5832,1960,2n Cycle,Together,92556.0,0,0,2014-04-20,32,Spain
5025,1979,Graduation,Single,48526.0,1,0,2013-12-24,32,Spain
569,1991,Graduation,Single,90273.0,0,0,2013-12-14,32,Spain
3102,1981,2n Cycle,Together,19414.0,1,0,2013-10-16,32,Canada
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,South Africa
8104,1951,PhD,Married,53312.0,0,0,2013-08-09,32,Spain
75,1982,2n Cycle,Together,41039.0,0,0,2013-07-25,32,United States
6421,1961,Graduation,Together,88347.0,0,0,2013-07-03,32,Spain
3037,1983,PhD,Married,50150.0,0,0,2013-06-20,32,Canada
4698,1983,PhD,Married,50150.0,0,0,2013-06-20,32,Spain
948,1971,Graduation,Single,10245.0,1,0,2013-05-15,32,Spain
6177,1985,PhD,Married,33454.0,1,0,2013-05-08,32,United States
3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,Spain
3491,1975,Graduation,Together,55914.0,0,1,2013-04-29,32,United States
7610,1983,Graduation,Together,37292.0,1,0,2013-04-18,32,Spain
4377,1971,Graduation,Married,52914.0,0,1,2013-01-07,32,Canada
9850,1972,2n Cycle,Married,24884.0,1,0,2012-11-29,32,Spain
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,Spain
6497,1960,Graduation,Married,51651.0,0,1,2012-11-07,32,Australia
4543,1980,Graduation,Married,82497.0,0,0,2012-10-31,32,South Africa
5117,1963,2n Cycle,Married,32632.0,0,0,2012-08-02,32,Spain
1448,1963,Master,Married,33562.0,1,2,2014-06-25,33,India
6887,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,Germany
7500,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,Spain
2724,1981,Master,Single,36143.0,1,0,2014-03-30,33,Spain
2256,1973,Master,Married,27159.0,1,1,2014-03-29,33,Spain
1100,1960,Master,Together,41275.0,1,2,2014-03-24,33,Canada
7725,1965,2n Cycle,Married,76800.0,0,0,2014-03-08,33,India
2612,1987,Graduation,Married,75794.0,0,0,2013-12-24,33,South Africa
113,1951,Graduation,Married,30833.0,1,1,2013-07-16,33,Spain
2868,1949,PhD,Single,26518.0,1,1,2013-04-08,33,United States
4216,1981,Graduation,Single,91065.0,0,0,2013-02-22,33,Spain
199,1962,Master,Single,45183.0,0,0,2013-01-20,33,Canada
359,1950,Graduation,Together,48070.0,0,1,2013-01-13,33,Spain
8842,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,Spain
2154,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,Spain
